"customer_id","age","gender_cleaned","city","email_cleaned","age_group"
C023682,29,Male,Porto,user23682@example.com,"20-29"
C023683,21,Male,Faro,user23683@example.com,"20-29"
C023684,35,Other,Lisbon,user23684@example.com,"30-39"
C023685,28,Other,Faro,user23685@example.com,"20-29"
C023686,69,Female,Lisbon,user23686@example.com,"60+"
C023687,63,Other,Braga,user23687@example.com,"60+"
C023688,53,Other,Braga,Not Provided,"50-59"
C023689,47,Female,Faro,user23689@example.com,"40-49"
C023690,21,Other,Coimbra,user23690@example.com,"20-29"
C023691,58,Female,Braga,user23691@example.com,"50-59"
C023692,48,Other,Lisbon,user23692@example.com,"40-49"
C023693,63,Other,Coimbra,user23693@example.com,"60+"
C023694,66,Female,Coimbra,user23694@example.com,"60+"
C023695,50,Other,Porto,user23695@example.com,"50-59"
C023696,22,Male,Lisbon,user23696@example.com,"20-29"
C023697,69,Male,Lisbon,user23697@example.com,"60+"
C023698,30,Other,Coimbra,user23698@example.com,"30-39"
C023699,46,Unknown,Coimbra,user23699@example.com,"40-49"
C023700,19,Female,Coimbra,user23700@example.com,Under 20
C023701,27,Other,Coimbra,user23701@example.com,"20-29"
C023702,46,Male,Braga,user23702@example.com,"40-49"
C023703,32,Female,Coimbra,user23703@example.com,"30-39"
C023704,48,Female,Braga,user23704@example.com,"40-49"
C023705,49,Other,Lisbon,user23705@example.com,"40-49"
C023706,17,Male,Coimbra,user23706@example.com,Under 20
C023707,42,Other,Lisbon,user23707@example.com,"40-49"
C023708,43,Male,Porto,user23708@example.com,"40-49"
C023709,38,Other,Coimbra,user23709@example.com,"30-39"
C023710,45,Female,Coimbra,user23710@example.com,"40-49"
C023711,21,Other,Lisbon,user23711@example.com,"20-29"
C023712,64,Female,Coimbra,user23712@example.com,"60+"
C023713,42,Other,Faro,user23713@example.com,"40-49"
C023714,20,Female,Braga,user23714@example.com,"20-29"
C023715,57,Male,Faro,user23715@example.com,"50-59"
C023716,28,Male,Faro,user23716@example.com,"20-29"
C023717,56,Other,Porto,user23717@example.com,"50-59"
C023718,27,Other,Faro,user23718@example.com,"20-29"
C023719,64,Other,Faro,user23719@example.com,"60+"
C023720,49,Other,Lisbon,user23720@example.com,"40-49"
C023721,33,Female,Lisbon,user23721@example.com,"30-39"
C023722,42,Male,Braga,user23722@example.com,"40-49"
C023723,63,Other,Coimbra,Not Provided,"60+"
C023724,27,Female,Lisbon,user23724@example.com,"20-29"
C023725,69,Other,Porto,user23725@example.com,"60+"
C023726,35,Male,Porto,user23726@example.com,"30-39"
C023727,17,Male,Braga,user23727@example.com,Under 20
C023728,34,Female,Braga,user23728@example.com,"30-39"
C023729,25,Other,Faro,user23729@example.com,"20-29"
C023730,26,Male,Lisbon,user23730@example.com,"20-29"
C023731,62,Other,Faro,user23731@example.com,"60+"
C023732,35,Other,Braga,user23732@example.com,"30-39"
C023733,47,Female,Lisbon,user23733@example.com,"40-49"
C023734,26,Other,Porto,user23734@example.com,"20-29"
C023735,22,Male,Braga,user23735@example.com,"20-29"
C023736,69,Male,Lisbon,user23736@example.com,"60+"
C023737,24,Other,Braga,user23737@example.com,"20-29"
C023738,23,Other,Coimbra,user23738@example.com,"20-29"
C023739,33,Female,Faro,user23739@example.com,"30-39"
C023740,62,Male,Coimbra,user23740@example.com,"60+"
C023741,44,Female,Lisbon,user23741@example.com,"40-49"
C023742,38,Female,Faro,user23742@example.com,"30-39"
C023743,59,Male,Braga,user23743@example.com,"50-59"
C023744,24,Female,Braga,user23744@example.com,"20-29"
C023745,26,Other,Coimbra,user23745@example.com,"20-29"
C023746,58,Male,Porto,user23746@example.com,"50-59"
C023747,60,Male,Porto,user23747@example.com,"60+"
C023748,50,Female,Faro,user23748@example.com,"50-59"
C023749,62,Female,Lisbon,user23749@example.com,"60+"
C023750,55,Female,Faro,user23750@example.com,"50-59"
C023751,67,Male,Faro,user23751@example.com,"60+"
C023752,53,Female,Lisbon,user23752@example.com,"50-59"
C023753,37,Female,Coimbra,user23753@example.com,"30-39"
C023754,20,Other,Lisbon,user23754@example.com,"20-29"
C023755,27,Other,Braga,user23755@example.com,"20-29"
C023756,17,Female,Coimbra,user23756@example.com,Under 20
C023757,24,Male,Braga,user23757@example.com,"20-29"
C023758,55,Other,Coimbra,user23758@example.com,"50-59"
C023759,45,Female,Braga,user23759@example.com,"40-49"
C023760,44,Male,Lisbon,user23760@example.com,"40-49"
C023761,63,Male,Braga,user23761@example.com,"60+"
C023762,61,Other,Braga,user23762@example.com,"60+"
C023763,24,Female,Porto,user23763@example.com,"20-29"
C023764,25,Other,Lisbon,user23764@example.com,"20-29"
C023765,49,Male,Braga,user23765@example.com,"40-49"
C023766,67,Male,Faro,user23766@example.com,"60+"
C023767,28,Other,Braga,user23767@example.com,"20-29"
C023768,36,Other,Braga,user23768@example.com,"30-39"
C023769,69,Male,Porto,user23769@example.com,"60+"
C023770,57,Female,Braga,user23770@example.com,"50-59"
C023771,32,Female,Braga,user23771@example.com,"30-39"
C023772,40,Male,Faro,user23772@example.com,"40-49"
C023773,35,Male,Coimbra,user23773@example.com,"30-39"
C023774,24,Male,Lisbon,user23774@example.com,"20-29"
C023775,23,Male,Porto,user23775@example.com,"20-29"
C023776,56,Male,Faro,user23776@example.com,"50-59"
C023777,18,Female,Porto,user23777@example.com,Under 20
C023778,57,Male,Faro,user23778@example.com,"50-59"
C023779,54,Male,Coimbra,user23779@example.com,"50-59"
C023780,36,Male,Faro,user23780@example.com,"30-39"
C023781,57,Male,Faro,user23781@example.com,"50-59"
C023782,66,Other,Braga,user23782@example.com,"60+"
C023783,26,Other,Porto,user23783@example.com,"20-29"
C023784,57,Male,Lisbon,user23784@example.com,"50-59"
C023785,58,Other,Faro,user23785@example.com,"50-59"
C023786,23,Male,Faro,user23786@example.com,"20-29"
C023787,47,Other,Faro,user23787@example.com,"40-49"
C023788,49,Other,Porto,user23788@example.com,"40-49"
C023789,24,Female,Faro,user23789@example.com,"20-29"
C023790,42,Other,Coimbra,user23790@example.com,"40-49"
C023791,57,Other,Faro,user23791@example.com,"50-59"
C023792,33,Female,Coimbra,user23792@example.com,"30-39"
C023793,57,Male,Faro,user23793@example.com,"50-59"
C023794,31,Female,Porto,user23794@example.com,"30-39"
C023795,69,Male,Porto,user23795@example.com,"60+"
C023796,26,Female,Faro,user23796@example.com,"20-29"
C023797,63,Male,Faro,user23797@example.com,"60+"
C023798,36,Other,Faro,user23798@example.com,"30-39"
C023799,62,Other,Faro,user23799@example.com,"60+"
C023800,48,Male,Coimbra,user23800@example.com,"40-49"
C023801,59,Other,Lisbon,user23801@example.com,"50-59"
C023802,28,Male,Braga,user23802@example.com,"20-29"
C023803,33,Other,Coimbra,user23803@example.com,"30-39"
C023804,18,Male,Braga,user23804@example.com,Under 20
C023805,20,Female,Porto,user23805@example.com,"20-29"
C023806,54,Female,Coimbra,user23806@example.com,"50-59"
C023807,21,Other,Faro,user23807@example.com,"20-29"
C023808,69,Female,Coimbra,user23808@example.com,"60+"
C023809,58,Male,Lisbon,user23809@example.com,"50-59"
C023810,40,Male,Porto,user23810@example.com,"40-49"
C023811,69,Female,Lisbon,user23811@example.com,"60+"
C023812,56,Other,Coimbra,user23812@example.com,"50-59"
C023813,26,Female,Porto,user23813@example.com,"20-29"
C023814,31,Female,Lisbon,user23814@example.com,"30-39"
C023815,45,Other,Porto,user23815@example.com,"40-49"
C023816,36,Other,Porto,user23816@example.com,"30-39"
C023817,60,Male,Porto,user23817@example.com,"60+"
C023818,63,Male,Lisbon,user23818@example.com,"60+"
C023819,68,Other,Lisbon,user23819@example.com,"60+"
C023820,68,Other,Faro,user23820@example.com,"60+"
C023821,54,Male,Braga,user23821@example.com,"50-59"
C023822,29,Male,Braga,user23822@example.com,"20-29"
C023823,44,Male,Coimbra,user23823@example.com,"40-49"
C023824,49,Male,Porto,user23824@example.com,"40-49"
C023825,55,Female,Lisbon,user23825@example.com,"50-59"
C023826,20,Other,Porto,user23826@example.com,"20-29"
C023827,50,Other,Porto,user23827@example.com,"50-59"
C023828,28,Male,Coimbra,user23828@example.com,"20-29"
C023829,63,Other,Braga,user23829@example.com,"60+"
C023830,69,Female,Porto,user23830@example.com,"60+"
C023831,53,Male,Coimbra,user23831@example.com,"50-59"
C023832,37,Other,Porto,user23832@example.com,"30-39"
C023833,27,Female,Lisbon,user23833@example.com,"20-29"
C023834,17,Male,Lisbon,user23834@example.com,Under 20
C023835,62,Male,Braga,user23835@example.com,"60+"
C023836,59,Female,Coimbra,user23836@example.com,"50-59"
C023837,62,Other,Lisbon,user23837@example.com,"60+"
C023838,51,Other,Faro,user23838@example.com,"50-59"
C023839,52,Other,Lisbon,user23839@example.com,"50-59"
C023840,43,Female,Lisbon,user23840@example.com,"40-49"
C023841,32,Male,Lisbon,user23841@example.com,"30-39"
C023842,35,Other,Lisbon,user23842@example.com,"30-39"
C023843,28,Unknown,Porto,user23843@example.com,"20-29"
C023844,31,Female,Porto,user23844@example.com,"30-39"
C023845,18,Other,Lisbon,user23845@example.com,Under 20
C023846,42,Female,Porto,user23846@example.com,"40-49"
C023847,33,Other,Coimbra,user23847@example.com,"30-39"
C023848,41,Other,Braga,user23848@example.com,"40-49"
C023849,43,Male,Coimbra,user23849@example.com,"40-49"
C023850,27,Male,Coimbra,user23850@example.com,"20-29"
C023851,68,Other,Lisbon,user23851@example.com,"60+"
C023852,40,Unknown,Coimbra,user23852@example.com,"40-49"
C023853,51,Other,Porto,user23853@example.com,"50-59"
C023854,43,Female,Porto,user23854@example.com,"40-49"
C023855,63,Female,Coimbra,user23855@example.com,"60+"
C023856,51,Other,Porto,user23856@example.com,"50-59"
C023857,54,Other,Porto,user23857@example.com,"50-59"
C023858,36,Female,Faro,Not Provided,"30-39"
C023859,26,Female,Porto,user23859@example.com,"20-29"
C023860,47,Other,Faro,user23860@example.com,"40-49"
C023861,61,Other,Lisbon,user23861@example.com,"60+"
C023862,16,Female,Faro,user23862@example.com,Under 20
C023863,54,Male,Braga,user23863@example.com,"50-59"
C023864,62,Other,Braga,user23864@example.com,"60+"
C023865,51,Female,Porto,user23865@example.com,"50-59"
C023866,47,Female,Faro,user23866@example.com,"40-49"
C023867,53,Female,Lisbon,user23867@example.com,"50-59"
C023868,64,Female,Braga,user23868@example.com,"60+"
C023869,53,Other,Coimbra,user23869@example.com,"50-59"
C023870,39,Female,Porto,user23870@example.com,"30-39"
C023871,29,Female,Lisbon,user23871@example.com,"20-29"
C023872,35,Other,Lisbon,user23872@example.com,"30-39"
C023873,36,Male,Braga,user23873@example.com,"30-39"
C023874,21,Female,Lisbon,user23874@example.com,"20-29"
C023875,18,Male,Faro,user23875@example.com,Under 20
C023876,66,Female,Lisbon,user23876@example.com,"60+"
C023877,21,Male,Porto,user23877@example.com,"20-29"
C023878,16,Male,Faro,user23878@example.com,Under 20
C023879,41,Other,Coimbra,user23879@example.com,"40-49"
C023880,46,Male,Faro,user23880@example.com,"40-49"
C023881,46,Other,Porto,user23881@example.com,"40-49"
C023882,18,Other,Porto,user23882@example.com,Under 20
C023883,40,Other,Faro,user23883@example.com,"40-49"
C023884,26,Other,Lisbon,user23884@example.com,"20-29"
C023885,32,Male,Porto,user23885@example.com,"30-39"
C023886,62,Other,Braga,user23886@example.com,"60+"
C023887,67,Male,Faro,user23887@example.com,"60+"
C023888,62,Female,Faro,user23888@example.com,"60+"
C023889,43,Other,Faro,user23889@example.com,"40-49"
C023890,50,Male,Porto,user23890@example.com,"50-59"
C023891,50,Female,Lisbon,user23891@example.com,"50-59"
C023892,42,Other,Coimbra,user23892@example.com,"40-49"
C023893,23,Other,Porto,user23893@example.com,"20-29"
C023894,22,Other,Faro,user23894@example.com,"20-29"
C023895,39,Other,Faro,user23895@example.com,"30-39"
C023896,33,Female,Porto,user23896@example.com,"30-39"
C023897,17,Female,Coimbra,user23897@example.com,Under 20
C023898,23,Male,Lisbon,Not Provided,"20-29"
C023899,55,Male,Faro,user23899@example.com,"50-59"
C023900,66,Female,Coimbra,user23900@example.com,"60+"
C023901,41,Female,Lisbon,user23901@example.com,"40-49"
C023902,42,Other,Porto,user23902@example.com,"40-49"
C023903,30,Other,Coimbra,user23903@example.com,"30-39"
C023904,53,Male,Porto,user23904@example.com,"50-59"
C023905,51,Other,Porto,user23905@example.com,"50-59"
C023906,55,Male,Porto,user23906@example.com,"50-59"
C023907,24,Male,Braga,user23907@example.com,"20-29"
C023908,36,Male,Porto,user23908@example.com,"30-39"
C023909,69,Female,Braga,user23909@example.com,"60+"
C023910,31,Other,Lisbon,user23910@example.com,"30-39"
C023911,21,Other,Porto,user23911@example.com,"20-29"
C023912,42,Other,Lisbon,user23912@example.com,"40-49"
C023913,44,Other,Porto,user23913@example.com,"40-49"
C023914,20,Male,Lisbon,user23914@example.com,"20-29"
C023915,42,Male,Braga,user23915@example.com,"40-49"
C023916,48,Other,Faro,user23916@example.com,"40-49"
C023917,52,Unknown,Braga,user23917@example.com,"50-59"
C023918,26,Female,Faro,user23918@example.com,"20-29"
C023919,52,Male,Faro,user23919@example.com,"50-59"
C023920,27,Other,Lisbon,user23920@example.com,"20-29"
C023921,57,Female,Porto,user23921@example.com,"50-59"
C023922,69,Other,Coimbra,user23922@example.com,"60+"
C023923,67,Male,Porto,user23923@example.com,"60+"
C023924,49,Other,Faro,user23924@example.com,"40-49"
C023925,68,Other,Faro,user23925@example.com,"60+"
C023926,40,Female,Coimbra,user23926@example.com,"40-49"
C023927,36,Male,Porto,user23927@example.com,"30-39"
C023928,61,Female,Faro,user23928@example.com,"60+"
C023929,20,Female,Braga,user23929@example.com,"20-29"
C023930,35,Female,Lisbon,user23930@example.com,"30-39"
C023931,34,Male,Braga,user23931@example.com,"30-39"
C023932,39,Other,Faro,user23932@example.com,"30-39"
C023933,23,Other,Faro,user23933@example.com,"20-29"
C023934,35,Male,Lisbon,user23934@example.com,"30-39"
C023935,36,Other,Porto,user23935@example.com,"30-39"
C023936,43,Male,Porto,user23936@example.com,"40-49"
C023937,25,Other,Porto,user23937@example.com,"20-29"
C023938,55,Other,Lisbon,user23938@example.com,"50-59"
C023939,47,Female,Porto,user23939@example.com,"40-49"
C023940,45,Other,Lisbon,user23940@example.com,"40-49"
C023941,29,Male,Lisbon,user23941@example.com,"20-29"
C023942,51,Female,Faro,user23942@example.com,"50-59"
C023943,29,Other,Lisbon,user23943@example.com,"20-29"
C023944,25,Male,Porto,user23944@example.com,"20-29"
C023945,26,Male,Coimbra,user23945@example.com,"20-29"
C023946,25,Female,Porto,user23946@example.com,"20-29"
C023947,34,Other,Coimbra,user23947@example.com,"30-39"
C023948,59,Other,Faro,user23948@example.com,"50-59"
C023949,27,Other,Braga,user23949@example.com,"20-29"
C023950,23,Other,Coimbra,user23950@example.com,"20-29"
C023951,39,Female,Braga,user23951@example.com,"30-39"
C023952,53,Female,Coimbra,user23952@example.com,"50-59"
C023953,48,Male,Coimbra,user23953@example.com,"40-49"
C023954,65,Male,Braga,user23954@example.com,"60+"
C023955,19,Male,Lisbon,user23955@example.com,Under 20
C023956,41,Female,Faro,user23956@example.com,"40-49"
C023957,41,Male,Braga,user23957@example.com,"40-49"
C023958,65,Male,Braga,user23958@example.com,"60+"
C023959,21,Other,Braga,user23959@example.com,"20-29"
C023960,22,Other,Faro,user23960@example.com,"20-29"
C023961,33,Female,Faro,user23961@example.com,"30-39"
C023962,32,Other,Coimbra,user23962@example.com,"30-39"
C023963,45,Other,Porto,user23963@example.com,"40-49"
C023964,69,Female,Porto,user23964@example.com,"60+"
C023965,56,Other,Faro,user23965@example.com,"50-59"
C023966,69,Female,Braga,user23966@example.com,"60+"
C023967,50,Female,Porto,user23967@example.com,"50-59"
C023968,44,Female,Lisbon,user23968@example.com,"40-49"
C023969,48,Female,Coimbra,user23969@example.com,"40-49"
C023970,21,Other,Porto,user23970@example.com,"20-29"
C023971,41,Male,Faro,user23971@example.com,"40-49"
C023972,62,Other,Braga,user23972@example.com,"60+"
C023973,60,Male,Faro,user23973@example.com,"60+"
C023974,35,Female,Braga,user23974@example.com,"30-39"
C023975,42,Other,Faro,user23975@example.com,"40-49"
C023976,45,Female,Coimbra,user23976@example.com,"40-49"
C023977,30,Female,Coimbra,user23977@example.com,"30-39"
C023978,51,Male,Lisbon,user23978@example.com,"50-59"
C023979,49,Female,Porto,user23979@example.com,"40-49"
C023980,30,Other,Faro,user23980@example.com,"30-39"
C023981,36,Female,Lisbon,user23981@example.com,"30-39"
C023982,59,Male,Lisbon,user23982@example.com,"50-59"
C023983,16,Other,Braga,user23983@example.com,Under 20
C023984,58,Male,Faro,user23984@example.com,"50-59"
C023985,38,Other,Faro,user23985@example.com,"30-39"
C023986,31,Female,Braga,user23986@example.com,"30-39"
C023987,21,Male,Braga,user23987@example.com,"20-29"
C023988,32,Male,Braga,user23988@example.com,"30-39"
C023989,41,Male,Porto,user23989@example.com,"40-49"
C023990,42,Female,Braga,user23990@example.com,"40-49"
C023991,45,Other,Braga,user23991@example.com,"40-49"
C023992,38,Female,Faro,user23992@example.com,"30-39"
C023993,41,Other,Braga,user23993@example.com,"40-49"
C023994,61,Female,Faro,user23994@example.com,"60+"
C023995,58,Male,Lisbon,user23995@example.com,"50-59"
C023996,54,Male,Coimbra,user23996@example.com,"50-59"
C023997,39,Male,Braga,user23997@example.com,"30-39"
C023998,21,Male,Faro,user23998@example.com,"20-29"
C023999,60,Female,Coimbra,user23999@example.com,"60+"
C024000,38,Unknown,Faro,user24000@example.com,"30-39"
C024001,50,Other,Porto,Not Provided,"50-59"
C024002,68,Male,Coimbra,user24002@example.com,"60+"
C024003,43,Other,Lisbon,user24003@example.com,"40-49"
C024004,29,Male,Coimbra,user24004@example.com,"20-29"
C024005,69,Female,Faro,user24005@example.com,"60+"
C024006,66,Female,Coimbra,user24006@example.com,"60+"
C024007,52,Male,Lisbon,user24007@example.com,"50-59"
C024008,68,Female,Coimbra,user24008@example.com,"60+"
C024009,39,Female,Braga,user24009@example.com,"30-39"
C024010,25,Female,Braga,user24010@example.com,"20-29"
C024011,47,Female,Lisbon,user24011@example.com,"40-49"
C024012,23,Other,Porto,user24012@example.com,"20-29"
C024013,35,Other,Porto,user24013@example.com,"30-39"
C024014,59,Male,Porto,user24014@example.com,"50-59"
C024015,22,Other,Braga,user24015@example.com,"20-29"
C024016,18,Other,Faro,user24016@example.com,Under 20
C024017,57,Other,Braga,user24017@example.com,"50-59"
C024018,36,Male,Braga,user24018@example.com,"30-39"
C024019,35,Other,Braga,user24019@example.com,"30-39"
C024020,49,Other,Coimbra,user24020@example.com,"40-49"
C024021,58,Female,Porto,user24021@example.com,"50-59"
C024022,37,Other,Faro,user24022@example.com,"30-39"
C024023,60,Male,Faro,user24023@example.com,"60+"
C024024,52,Male,Lisbon,user24024@example.com,"50-59"
C024025,64,Other,Faro,user24025@example.com,"60+"
C024026,22,Male,Porto,user24026@example.com,"20-29"
C024027,52,Male,Braga,user24027@example.com,"50-59"
C024028,30,Male,Coimbra,user24028@example.com,"30-39"
C024029,67,Other,Lisbon,user24029@example.com,"60+"
C024030,25,Female,Faro,user24030@example.com,"20-29"
C024031,69,Female,Faro,user24031@example.com,"60+"
C024032,61,Male,Faro,user24032@example.com,"60+"
C024033,33,Female,Porto,user24033@example.com,"30-39"
C024034,43,Male,Coimbra,user24034@example.com,"40-49"
C024035,60,Other,Lisbon,user24035@example.com,"60+"
C024036,39,Other,Lisbon,user24036@example.com,"30-39"
C024037,61,Male,Lisbon,user24037@example.com,"60+"
C024038,29,Female,Braga,user24038@example.com,"20-29"
C024039,39,Male,Braga,user24039@example.com,"30-39"
C024040,30,Other,Lisbon,user24040@example.com,"30-39"
C024041,48,Female,Coimbra,user24041@example.com,"40-49"
C024042,35,Female,Lisbon,user24042@example.com,"30-39"
C024043,51,Male,Braga,user24043@example.com,"50-59"
C024044,47,Other,Faro,user24044@example.com,"40-49"
C024045,37,Other,Faro,user24045@example.com,"30-39"
C024046,58,Male,Braga,user24046@example.com,"50-59"
C024047,55,Female,Faro,user24047@example.com,"50-59"
C024048,27,Female,Coimbra,user24048@example.com,"20-29"
C024049,46,Male,Faro,user24049@example.com,"40-49"
C024050,60,Other,Faro,user24050@example.com,"60+"
C024051,42,Other,Coimbra,user24051@example.com,"40-49"
C024052,60,Male,Faro,Not Provided,"60+"
C024053,61,Female,Coimbra,user24053@example.com,"60+"
C024054,61,Female,Porto,user24054@example.com,"60+"
C024055,30,Male,Braga,user24055@example.com,"30-39"
C024056,67,Female,Lisbon,user24056@example.com,"60+"
C024057,66,Female,Lisbon,user24057@example.com,"60+"
C024058,36,Male,Porto,user24058@example.com,"30-39"
C024059,48,Other,Coimbra,user24059@example.com,"40-49"
C024060,69,Female,Faro,user24060@example.com,"60+"
C024061,55,Female,Porto,user24061@example.com,"50-59"
C024062,26,Female,Porto,user24062@example.com,"20-29"
C024063,16,Other,Lisbon,user24063@example.com,Under 20
C024064,54,Other,Braga,user24064@example.com,"50-59"
C024065,35,Other,Coimbra,user24065@example.com,"30-39"
C024066,65,Male,Braga,user24066@example.com,"60+"
C024067,18,Male,Lisbon,user24067@example.com,Under 20
C024068,28,Female,Faro,user24068@example.com,"20-29"
C024069,53,Male,Faro,user24069@example.com,"50-59"
C024070,66,Male,Lisbon,user24070@example.com,"60+"
C024071,47,Male,Faro,user24071@example.com,"40-49"
C024072,23,Other,Faro,user24072@example.com,"20-29"
C024073,28,Female,Lisbon,user24073@example.com,"20-29"
C024074,52,Male,Coimbra,user24074@example.com,"50-59"
C024075,43,Male,Braga,user24075@example.com,"40-49"
C024076,29,Male,Coimbra,user24076@example.com,"20-29"
C024077,69,Other,Lisbon,user24077@example.com,"60+"
C024078,36,Female,Coimbra,user24078@example.com,"30-39"
C024079,29,Other,Porto,user24079@example.com,"20-29"
C024080,23,Male,Coimbra,user24080@example.com,"20-29"
C024081,58,Male,Lisbon,user24081@example.com,"50-59"
C024082,58,Other,Lisbon,user24082@example.com,"50-59"
C024083,24,Male,Braga,user24083@example.com,"20-29"
C024084,42,Female,Faro,user24084@example.com,"40-49"
C024085,48,Female,Porto,user24085@example.com,"40-49"
C024086,31,Female,Lisbon,user24086@example.com,"30-39"
C024087,49,Male,Faro,user24087@example.com,"40-49"
C024088,34,Male,Porto,user24088@example.com,"30-39"
C024089,23,Female,Braga,user24089@example.com,"20-29"
C024090,56,Other,Faro,user24090@example.com,"50-59"
C024091,56,Other,Braga,user24091@example.com,"50-59"
C024092,63,Female,Coimbra,user24092@example.com,"60+"
C024093,58,Female,Lisbon,user24093@example.com,"50-59"
C024094,23,Other,Lisbon,user24094@example.com,"20-29"
C024095,38,Other,Faro,user24095@example.com,"30-39"
C024096,18,Other,Lisbon,user24096@example.com,Under 20
C024097,40,Female,Lisbon,user24097@example.com,"40-49"
C024098,18,Other,Braga,user24098@example.com,Under 20
C024099,37,Male,Lisbon,user24099@example.com,"30-39"
C024100,59,Male,Coimbra,user24100@example.com,"50-59"
C024101,54,Female,Porto,user24101@example.com,"50-59"
C024102,41,Female,Faro,user24102@example.com,"40-49"
C024103,22,Other,Lisbon,user24103@example.com,"20-29"
C024104,60,Other,Faro,user24104@example.com,"60+"
C024105,16,Female,Braga,user24105@example.com,Under 20
C024106,44,Other,Faro,user24106@example.com,"40-49"
C024107,45,Male,Coimbra,user24107@example.com,"40-49"
C024108,39,Other,Porto,user24108@example.com,"30-39"
C024109,63,Other,Lisbon,user24109@example.com,"60+"
C024110,25,Male,Coimbra,user24110@example.com,"20-29"
C024111,48,Other,Lisbon,user24111@example.com,"40-49"
C024112,60,Male,Lisbon,user24112@example.com,"60+"
C024113,58,Other,Lisbon,user24113@example.com,"50-59"
C024114,28,Female,Coimbra,user24114@example.com,"20-29"
C024115,40,Female,Coimbra,user24115@example.com,"40-49"
C024116,67,Other,Lisbon,user24116@example.com,"60+"
C024117,25,Female,Porto,user24117@example.com,"20-29"
C024118,34,Female,Lisbon,user24118@example.com,"30-39"
C024119,56,Other,Porto,user24119@example.com,"50-59"
C024120,46,Other,Lisbon,user24120@example.com,"40-49"
C024121,39,Female,Faro,user24121@example.com,"30-39"
C024122,62,Male,Lisbon,user24122@example.com,"60+"
C024123,68,Male,Lisbon,user24123@example.com,"60+"
C024124,35,Male,Faro,user24124@example.com,"30-39"
C024125,50,Other,Coimbra,user24125@example.com,"50-59"
C024126,64,Other,Braga,user24126@example.com,"60+"
C024127,61,Male,Braga,user24127@example.com,"60+"
C024128,32,Male,Braga,user24128@example.com,"30-39"
C024129,54,Other,Coimbra,user24129@example.com,"50-59"
C024130,22,Other,Porto,user24130@example.com,"20-29"
C024131,27,Female,Lisbon,user24131@example.com,"20-29"
C024132,61,Unknown,Braga,user24132@example.com,"60+"
C024133,20,Other,Faro,user24133@example.com,"20-29"
C024134,29,Female,Braga,user24134@example.com,"20-29"
C024135,51,Other,Faro,user24135@example.com,"50-59"
C024136,56,Other,Braga,user24136@example.com,"50-59"
C024137,65,Other,Coimbra,user24137@example.com,"60+"
C024138,66,Male,Lisbon,user24138@example.com,"60+"
C024139,59,Female,Faro,user24139@example.com,"50-59"
C024140,20,Male,Coimbra,user24140@example.com,"20-29"
C024141,34,Other,Faro,user24141@example.com,"30-39"
C024142,55,Other,Coimbra,user24142@example.com,"50-59"
C024143,51,Female,Coimbra,user24143@example.com,"50-59"
C024144,31,Other,Braga,Not Provided,"30-39"
C024145,55,Female,Porto,user24145@example.com,"50-59"
C024146,32,Other,Braga,user24146@example.com,"30-39"
C024147,54,Female,Lisbon,user24147@example.com,"50-59"
C024148,40,Male,Lisbon,user24148@example.com,"40-49"
C024149,21,Other,Coimbra,user24149@example.com,"20-29"
C024150,54,Male,Porto,user24150@example.com,"50-59"
C024151,41,Other,Braga,user24151@example.com,"40-49"
C024152,44,Male,Porto,user24152@example.com,"40-49"
C024153,40,Male,Porto,user24153@example.com,"40-49"
C024154,36,Female,Braga,user24154@example.com,"30-39"
C024155,50,Other,Porto,user24155@example.com,"50-59"
C024156,63,Male,Coimbra,user24156@example.com,"60+"
C024157,18,Female,Lisbon,user24157@example.com,Under 20
C024158,29,Female,Lisbon,user24158@example.com,"20-29"
C024159,69,Other,Lisbon,user24159@example.com,"60+"
C024160,39,Female,Porto,user24160@example.com,"30-39"
C024161,51,Other,Lisbon,user24161@example.com,"50-59"
C024162,69,Other,Faro,user24162@example.com,"60+"
C024163,65,Female,Faro,user24163@example.com,"60+"
C024164,22,Female,Faro,user24164@example.com,"20-29"
C024165,16,Other,Braga,user24165@example.com,Under 20
C024166,35,Other,Lisbon,user24166@example.com,"30-39"
C024167,59,Other,Braga,user24167@example.com,"50-59"
C024168,66,Male,Faro,user24168@example.com,"60+"
C024169,34,Female,Coimbra,user24169@example.com,"30-39"
C024170,22,Other,Coimbra,user24170@example.com,"20-29"
C024171,41,Female,Coimbra,user24171@example.com,"40-49"
C024172,63,Female,Lisbon,user24172@example.com,"60+"
C024173,65,Female,Lisbon,user24173@example.com,"60+"
C024174,56,Female,Faro,user24174@example.com,"50-59"
C024175,42,Female,Braga,user24175@example.com,"40-49"
C024176,27,Other,Porto,user24176@example.com,"20-29"
C024177,57,Other,Lisbon,user24177@example.com,"50-59"
C024178,62,Male,Braga,user24178@example.com,"60+"
C024179,63,Female,Porto,user24179@example.com,"60+"
C024180,65,Female,Coimbra,user24180@example.com,"60+"
C024181,28,Unknown,Coimbra,user24181@example.com,"20-29"
C024182,17,Other,Braga,user24182@example.com,Under 20
C024183,26,Male,Faro,user24183@example.com,"20-29"
C024184,54,Male,Faro,user24184@example.com,"50-59"
C024185,61,Male,Lisbon,user24185@example.com,"60+"
C024186,40,Other,Braga,user24186@example.com,"40-49"
C024187,59,Male,Faro,user24187@example.com,"50-59"
